"year","state_fips","acs_employment_status_native_male_16_64_in_labor_force_estimate","acs_employment_status_native_male_16_64_in_labor_force_armed_forces_estimate","acs_employment_status_native_male_16_64_in_labor_force_civilian_estimate","acs_employment_status_native_male_16_64_in_labor_force_civilian_employed_estimate","acs_employment_status_native_male_16_64_in_labor_force_civilian_unemployed_estimate","acs_employment_status_native_male_16_64_not_in_labor_force_estimate","acs_employment_status_native_male_65_plus_in_labor_force_estimate","acs_employment_status_native_male_65_plus_in_labor_force_employed_estimate","acs_employment_status_native_male_65_plus_in_labor_force_unemployed_estimate","acs_employment_status_native_male_65_plus_not_in_labor_force_estimate","acs_employment_status_native_female_16_64_in_labor_force_estimate","acs_employment_status_native_female_16_64_in_labor_force_armed_forces_estimate","acs_employment_status_native_female_16_64_in_labor_force_civilian_estimate","acs_employment_status_native_female_16_64_in_labor_force_civilian_employed_estimate","acs_employment_status_native_female_16_64_in_labor_force_civilian_unemployed_estimate","acs_employment_status_native_female_16_64_not_in_labor_force_estimate","acs_employment_status_native_female_65_plus_in_labor_force_estimate","acs_employment_status_native_female_65_plus_in_labor_force_employed_estimate","acs_employment_status_native_female_65_plus_in_labor_force_unemployed_estimate","acs_employment_status_native_female_65_plus_not_in_labor_force_estimate","acs_employment_status_native_male_16_64_in_labor_force_moe","acs_employment_status_native_male_16_64_in_labor_force_armed_forces_moe","acs_employment_status_native_male_16_64_in_labor_force_civilian_moe","acs_employment_status_native_male_16_64_in_labor_force_civilian_employed_moe","acs_employment_status_native_male_16_64_in_labor_force_civilian_unemployed_moe","acs_employment_status_native_male_16_64_not_in_labor_force_moe","acs_employment_status_native_male_65_plus_in_labor_force_moe","acs_employment_status_native_male_65_plus_in_labor_force_employed_moe","acs_employment_status_native_male_65_plus_in_labor_force_unemployed_moe","acs_employment_status_native_male_65_plus_not_in_labor_force_moe","acs_employment_status_native_female_16_64_in_labor_force_moe","acs_employment_status_native_female_16_64_in_labor_force_armed_forces_moe","acs_employment_status_native_female_16_64_in_labor_force_civilian_moe","acs_employment_status_native_female_16_64_in_labor_force_civilian_employed_moe","acs_employment_status_native_female_16_64_in_labor_force_civilian_unemployed_moe","acs_employment_status_native_female_16_64_not_in_labor_force_moe","acs_employment_status_native_female_65_plus_in_labor_force_moe","acs_employment_status_native_female_65_plus_in_labor_force_employed_moe","acs_employment_status_native_female_65_plus_in_labor_force_unemployed_moe","acs_employment_status_native_female_65_plus_not_in_labor_force_moe"
2019,"20",5962,54,5908,5459,449,2750,179,175,4,809,5459,46,5413,4963,450,2796,207,194,13,1103,423,41,426,400,127,332,60,60,5,134,442,52,456,454,111,298,96,96,16,166
2019,"21",2061,86,1975,1783,192,1344,56,56,0,433,1964,28,1936,1732,204,1171,74,74,0,548,323,57,323,319,104,268,48,48,27,141,331,30,329,313,117,254,57,57,27,146
2019,"22",6283,28,6255,5872,383,2372,326,326,0,1256,5225,4,5221,4754,467,3503,162,160,2,1710,521,29,524,522,136,421,120,120,30,163,481,5,481,504,152,342,63,63,8,225
2019,"23",1677,2,1675,1508,167,911,126,84,42,445,1837,0,1837,1720,117,1005,88,88,0,417,250,4,250,250,68,130,53,41,38,98,225,24,225,224,55,163,43,43,24,98
2019,"24",4490,157,4333,4035,298,1381,306,293,13,873,3859,31,3828,3631,197,1848,225,212,13,1153,569,84,565,530,125,244,96,96,23,222,453,49,451,451,122,266,97,96,18,185
2019,"25",3729,17,3712,3202,510,1530,175,175,0,701,3059,8,3051,2872,179,1779,106,97,9,826,371,32,370,347,201,286,97,97,29,198,416,12,414,404,92,355,55,55,15,227
2019,"26",12268,32,12236,11237,999,5892,349,328,21,2455,11412,0,11412,10566,846,6637,336,295,41,2869,666,34,661,662,170,453,102,101,16,213,614,24,614,601,196,452,80,77,28,250
2019,"27",11388,0,11388,9643,1745,6812,451,443,8,1422,12137,0,12137,10804,1333,6940,574,568,6,1973,538,20,538,523,261,460,94,94,8,140,477,20,477,479,241,463,108,108,7,151
2019,"28",2591,33,2558,2245,313,1851,78,78,0,384,3004,64,2940,2492,448,2045,112,112,0,546,334,38,337,319,106,271,57,57,30,146,268,71,269,243,159,309,74,74,30,129
2019,"29",6519,191,6328,5752,576,2824,282,282,0,1556,6276,44,6232,5779,453,3539,173,170,3,1335,503,108,492,478,197,323,113,113,27,277,676,61,675,643,153,417,66,66,4,204
2019,"30",12358,8,12350,10433,1917,7541,533,480,53,1750,12234,16,12218,10807,1411,8118,621,620,1,2330,573,14,575,571,233,462,77,77,33,186,533,17,533,539,214,430,112,113,4,198
2019,"31",3508,10,3498,3012,486,1495,197,141,56,305,3542,10,3532,3103,429,1865,214,211,3,458,236,17,237,232,96,214,87,56,60,70,262,16,263,254,90,238,77,76,4,132
2019,"32",9564,16,9548,8446,1102,3161,313,290,23,1412,8670,24,8646,7886,760,4029,363,351,12,2061,594,20,590,602,217,394,100,98,35,167,577,26,574,555,164,376,97,94,17,176
2019,"33",579,22,557,555,2,151,27,27,0,43,646,0,646,616,30,199,16,16,0,91,163,37,157,158,4,69,22,22,27,39,195,27,195,195,28,69,19,19,27,52
2019,"34",5191,12,5179,4824,355,1807,145,145,0,784,4038,34,4004,3570,434,1967,194,174,20,990,670,19,667,665,134,325,73,73,29,175,430,42,431,431,155,312,137,134,33,180
2019,"35",38138,28,38110,32076,6034,24036,926,896,30,7303,42387,65,42322,37109,5213,25498,1406,1354,52,10380,876,31,880,872,526,860,171,166,35,257,982,57,991,929,437,886,156,154,33,252
2019,"36",19805,165,19640,17462,2178,8436,790,778,12,3159,15803,15,15788,14173,1615,10176,790,747,43,4753,1218,92,1205,1093,390,735,261,260,12,306,988,23,983,969,305,773,260,258,42,397
2019,"37",25821,664,25157,23111,2046,13765,877,851,26,5667,24914,149,24765,22723,2042,17671,1171,1018,153,7332,901,169,881,920,314,669,162,158,21,261,957,94,960,932,256,691,257,203,142,319
2019,"38",7503,85,7418,6306,1112,4380,165,157,8,844,7684,0,7684,7017,667,4678,301,301,0,1152,455,87,458,389,195,309,49,47,11,88,416,22,416,409,130,393,79,79,22,128
2019,"39",5458,25,5433,4709,724,2898,212,180,32,901,4834,0,4834,4366,468,2863,197,149,48,1425,475,34,469,470,151,376,77,71,36,165,521,27,521,496,159,373,101,79,62,254
2019,"40",65117,194,64923,59624,5299,28615,2487,2400,87,10710,62780,48,62732,58242,4490,35298,2860,2777,83,14074,1055,94,1056,1023,403,751,220,206,40,367,1042,38,1043,941,347,904,204,206,35,343
2019,"41",11532,77,11455,10127,1328,4705,412,361,51,2323,10268,0,10268,9067,1201,5527,436,415,21,2403,764,79,755,766,253,376,129,116,41,256,696,29,696,659,235,495,133,126,29,297
2019,"42",5699,0,5699,5071,628,3073,304,286,18,955,4920,7,4913,4373,540,2823,220,208,12,1209,507,24,507,494,148,316,105,104,26,188,562,13,566,508,191,354,117,116,15,200
2019,"44",1310,0,1310,1153,157,442,31,31,0,199,1487,0,1487,1199,288,525,20,20,0,206,379,30,379,337,111,168,39,39,30,90,323,30,323,268,178,164,35,35,30,86
2019,"45",4138,51,4087,3685,402,2166,228,205,23,783,3209,30,3179,3050,129,2737,178,178,0,942,530,43,529,508,138,322,118,116,29,154,393,47,395,399,63,355,90,90,30,176
2019,"46",11800,5,11795,9286,2509,9994,471,465,6,1593,12245,0,12245,10098,2147,10288,767,673,94,2234,575,9,575,578,271,496,100,100,8,170,537,23,537,499,280,482,109,104,84,235
2019,"47",4405,160,4245,4093,152,2039,121,120,1,905,4021,8,4013,3725,288,2729,170,170,0,1197,514,97,508,512,81,299,60,59,4,188,438,13,435,435,107,382,75,75,29,274
2019,"48",37900,547,37353,34822,2531,12068,1819,1712,107,5068,31278,160,31118,29066,2052,15860,1162,1064,98,6226,1553,170,1552,1488,433,897,272,268,51,408,1537,104,1536,1477,328,1123,228,228,60,538
2019,"49",7359,27,7332,6665,667,3644,92,88,4,817,7412,0,7412,6736,676,4421,171,171,0,1000,641,35,639,605,154,334,54,54,5,121,468,27,468,467,179,411,71,71,27,124
2019,"50",444,0,444,433,11,257,19,19,0,186,495,0,495,463,32,310,15,15,0,155,139,22,139,138,11,107,19,19,22,62,141,22,141,141,39,103,21,21,22,60
2019,"51",6409,525,5884,5602,282,1837,391,382,9,1176,5849,147,5702,5233,469,2354,323,318,5,1430,513,164,521,504,97,343,137,139,15,223,502,83,493,467,142,329,106,106,7,256
2019,"53",20482,235,20247,17890,2357,10603,864,843,21,3648,19087,149,18938,17043,1895,11676,756,743,13,4976,942,91,939,957,336,663,175,170,24,318,864,80,877,861,285,677,150,147,15,440
2019,"54",504,0,504,482,22,768,50,31,19,234,853,0,853,760,93,618,41,41,0,250,218,28,218,217,26,196,55,49,26,116,256,28,256,235,92,178,34,34,28,117
2019,"55",12318,17,12301,10902,1399,5531,379,364,15,1754,11091,5,11086,10278,808,5449,678,650,28,2121,488,18,484,511,227,376,76,74,12,172,444,7,443,427,169,408,147,144,29,188
2019,"56",3180,0,3180,2725,455,1507,160,156,4,295,2560,0,2560,2263,297,1533,155,152,3,623,312,28,312,295,133,200,60,60,6,77,230,28,230,243,80,241,60,59,6,149
2020,"01",6458,17,6441,6027,414,2379,281,281,0,1394,4799,0,4799,4338,461,3719,333,317,16,1698,704,20,708,678,163,353,128,128,29,247,444,29,444,435,175,505,148,146,24,212
2020,"02",20435,165,20270,15816,4454,12681,792,735,57,3603,20699,54,20645,17756,2889,11909,702,658,44,5004,677,87,675,686,339,595,119,113,42,192,797,44,795,823,308,702,114,102,42,199
2020,"04",57344,133,57211,48609,8602,42316,1791,1772,19,10298,61062,29,61033,54063,6970,42242,2213,2161,52,14864,1476,117,1480,1348,697,1228,292,295,15,404,1470,29,1461,1478,739,1201,293,290,31,441
2020,"05",3684,19,3665,3420,245,2207,165,165,0,921,3842,34,3808,3574,234,2806,172,164,8,1581,432,45,430,427,135,338,89,89,29,195,457,47,451,406,115,447,95,93,13,311
2020,"06",78569,1078,77491,70385,7106,30758,2823,2560,263,13942,65505,120,65385,59189,6196,36421,2691,2528,163,18107,2251,258,2222,2159,683,1357,390,366,118,749,1916,74,1913,1670,611,1313,342,348,80,761
2020,"08",13041,187,12854,12107,747,5580,479,459,20,2484,12968,49,12919,11857,1062,6165,670,592,78,2257,953,88,952,950,179,545,162,159,25,332,764,51,771,771,279,636,157,140,71,276
2020,"09",2504,48,2456,2112,344,868,30,30,0,399,1801,0,1801,1608,193,884,113,113,0,307,365,51,363,346,119,256,26,26,30,113,347,30,347,326,123,189,70,70,30,123
2020,"10",907,26,881,859,22,319,239,208,31,269,659,0,659,596,63,368,106,106,0,274,170,40,173,174,23,118,94,90,41,43,144,29,144,137,51,110,60,60,29,88
2020,"11",442,8,434,391,43,245,16,16,0,152,357,0,357,324,33,352,512,512,0,118,157,16,156,154,61,105,22,22,31,70,133,31,133,131,37,169,258,258,31,60
2020,"12",14260,208,14052,13279,773,6149,531,496,35,3854,10369,32,10337,9447,890,7092,548,535,13,3738,1062,107,1073,1074,225,601,180,177,40,393,790,38,791,716,265,668,163,162,20,543
2020,"13",9041,249,8792,8264,528,2792,315,164,151,1175,6380,0,6380,5997,383,4726,417,374,43,1629,842,123,826,792,183,397,217,89,196,249,670,33,670,635,159,555,182,160,73,335
2020,"15",919,242,677,640,37,439,114,114,0,112,758,28,730,705,25,447,15,15,0,153,200,72,187,186,39,181,75,75,28,72,188,28,188,185,20,132,24,24,28,88
2020,"16",5687,30,5657,5007,650,2370,297,297,0,1011,4640,9,4631,4245,386,2873,171,147,24,1173,542,46,538,536,198,256,118,118,29,168,448,19,446,421,139,351,97,87,31,155
2020,"17",9360,164,9196,8571,625,3046,358,336,22,1124,7339,34,7305,6690,615,3491,181,169,12,1774,823,131,831,839,145,385,123,121,27,208,723,50,715,656,204,357,106,103,16,255
2020,"18",3807,24,3783,3591,192,1411,221,206,15,592,3010,0,3010,2858,152,1540,151,150,1,1038,412,38,422,394,81,267,93,89,22,162,456,29,456,466,74,264,101,101,3,265
2020,"19",2569,50,2519,2273,246,985,100,98,2,346,2232,0,2232,2070,162,1432,130,130,0,336,256,53,254,231,88,200,59,59,3,120,244,23,244,241,68,249,94,94,23,90
2020,"20",5804,36,5768,5371,397,2411,166,164,2,829,4748,0,4748,4411,337,2420,255,232,23,1294,449,41,450,432,121,323,60,60,3,152,483,26,483,501,111,351,74,71,23,184
2020,"21",1991,66,1925,1774,151,1221,129,129,0,473,1741,35,1706,1553,153,970,68,68,0,639,327,51,321,318,77,234,53,53,29,151,357,41,367,339,97,258,44,44,29,214
2020,"22",6115,34,6081,5718,363,2260,440,440,0,1430,5437,0,5437,5025,412,2929,379,370,9,1631,540,33,538,528,155,310,187,187,32,256,484,32,484,464,162,414,285,284,14,360
2020,"23",1852,2,1850,1653,197,835,142,116,26,470,1847,0,1847,1716,131,936,90,90,0,447,286,4,286,273,95,131,77,68,23,130,231,26,231,228,72,157,48,48,26,105
2020,"24",3897,141,3756,3485,271,1274,336,323,13,990,3462,0,3462,3277,185,1641,282,281,1,1264,476,85,480,444,141,259,116,114,23,167,381,30,381,375,104,266,147,147,2,162
2020,"25",3356,16,3340,2889,451,1572,154,154,0,806,2697,5,2692,2480,212,1778,149,135,14,686,405,28,403,389,139,293,86,86,31,191,384,7,384,369,116,337,81,80,25,199
2020,"26",11138,20,11118,10230,888,5705,370,357,13,2380,10740,0,10740,9887,853,5989,479,407,72,3408,615,30,610,612,171,470,90,91,13,251,570,26,570,553,190,452,104,109,40,282
2020,"27",10402,8,10394,8756,1638,6665,476,465,11,1398,11393,0,11393,10153,1240,6503,616,599,17,2055,515,10,515,452,202,425,103,102,11,184,519,22,519,509,220,499,122,123,17,172
2020,"28",2736,37,2699,2400,299,1880,160,160,0,512,2795,67,2728,2428,300,1806,251,251,0,453,367,36,364,370,132,276,53,53,32,188,374,57,361,355,103,355,88,88,32,130
2020,"29",5547,234,5313,4880,433,2720,306,306,0,1438,5450,51,5399,5014,385,3161,185,182,3,1192,533,152,482,461,173,328,175,175,28,184,565,71,559,511,151,368,81,79,5,219
2020,"30",12378,11,12367,10587,1780,7179,597,538,59,1862,11967,16,11951,10491,1460,7877,518,513,5,2473,566,16,565,546,236,469,100,96,36,189,490,18,487,537,269,418,109,108,8,172
2020,"31",3645,8,3637,3146,491,1635,198,156,42,305,3472,14,3458,3036,422,1650,206,204,2,428,325,15,326,321,133,277,93,77,47,85,318,23,316,299,100,229,82,82,3,118
2020,"32",9174,23,9151,8038,1113,3057,372,342,30,1761,8728,23,8705,7943,762,3945,378,314,64,2260,558,27,555,543,190,310,121,119,37,196,510,29,505,475,171,453,113,102,69,217
2020,"33",642,22,620,620,0,146,16,16,0,235,606,0,606,586,20,182,16,16,0,109,167,44,163,163,28,62,14,14,28,139,229,28,229,229,28,63,18,18,28,67
2020,"34",6450,31,6419,5796,623,2090,153,149,4,759,4213,28,4185,3819,366,2295,244,244,0,1077,900,27,901,852,227,350,85,87,7,184,431,34,437,431,115,380,133,133,30,244
2020,"35",37452,78,37374,31921,5453,24440,960,923,37,7524,41657,63,41594,37314,4280,25113,1644,1573,71,10722,985,74,980,1044,440,996,140,133,38,226,966,56,965,963,479,953,216,216,38,302
2020,"36",18687,84,18603,16854,1749,7717,944,931,13,3012,14822,44,14778,13138,1640,9617,980,939,41,4887,1374,54,1374,1217,374,661,266,268,14,307,964,46,963,818,439,795,216,215,36,509
2020,"37",24984,651,24333,22309,2024,13228,954,929,25,6048,24231,171,24060,21949,2111,16324,1219,1030,189,7740,1054,185,1040,990,310,672,172,171,24,276,932,129,911,906,275,814,261,204,162,349
2020,"38",7356,60,7296,6418,878,4479,196,189,7,871,7449,0,7449,6860,589,4644,425,425,0,1165,490,62,483,441,224,324,54,54,9,100,428,23,428,412,140,327,121,121,23,149
2020,"39",4625,22,4603,3994,609,2625,186,143,43,992,4314,0,4314,3849,465,2590,196,131,65,1296,510,26,506,488,148,365,72,55,45,209,487,29,487,492,145,330,100,72,70,210
2020,"40",65764,146,65618,60811,4807,28920,2422,2286,136,10853,63454,62,63392,59293,4099,35352,2803,2728,75,14744,1188,86,1174,1128,369,824,216,212,50,392,993,49,980,1006,409,877,276,273,38,394
2020,"41",10755,76,10679,9548,1131,4595,491,475,16,2517,9938,0,9938,8956,982,5048,401,398,3,2230,832,60,838,860,229,518,171,165,19,256,788,30,788,765,240,500,121,121,5,317
2020,"42",4729,0,4729,4214,515,2609,229,219,10,949,4136,7,4129,3674,455,2322,197,188,9,1221,516,26,516,460,164,342,80,79,16,164,477,13,477,412,197,318,105,103,14,163
2020,"44",1095,17,1078,943,135,395,33,33,0,318,1227,0,1227,1006,221,399,36,36,0,209,282,29,275,241,99,154,43,43,32,148,340,32,340,325,145,160,56,56,32,91
2020,"45",3960,35,3925,3529,396,1979,198,165,33,872,2918,32,2886,2646,240,2825,239,239,0,916,522,37,521,507,146,237,98,95,42,211,288,48,289,282,111,380,115,115,31,172
2020,"46",11421,4,11417,8932,2485,10065,462,455,7,1663,12204,0,12204,10237,1967,10179,754,635,119,2351,480,8,481,448,253,474,100,99,9,204,605,23,605,624,295,521,149,125,104,235
2020,"47",4570,78,4492,4330,162,2059,125,124,1,917,3219,9,3210,2938,272,2372,174,170,4,1494,626,60,634,613,79,332,58,57,4,227,401,14,400,377,121,356,78,77,9,272
2020,"48",37178,391,36787,34610,2177,11242,1955,1820,135,5405,31189,57,31132,29234,1898,14767,1101,1018,83,6278,1692,138,1711,1735,338,873,385,367,90,452,1363,66,1362,1351,345,1029,209,205,63,484
2020,"49",7628,45,7583,6817,766,3453,138,134,4,770,7599,0,7599,7013,586,4398,208,208,0,1024,722,53,720,698,187,328,78,78,5,135,574,28,574,550,191,473,87,87,28,181
2020,"50",450,0,450,449,1,288,28,28,0,145,339,0,339,304,35,232,13,13,0,189,132,23,132,132,3,91,30,30,23,70,119,23,119,118,42,94,16,16,23,76
2020,"51",6086,514,5572,5231,341,1784,392,384,8,1222,5630,117,5513,5096,417,2016,301,301,0,1484,629,190,620,582,163,257,138,138,16,251,494,81,498,480,136,286,125,125,30,241
2020,"53",19784,265,19519,17311,2208,10278,869,844,25,3719,18785,170,18615,16779,1836,10551,804,797,7,5510,827,123,823,825,333,699,181,181,24,349,768,103,741,717,290,622,157,157,12,357
2020,"54",404,0,404,371,33,537,37,23,14,266,743,0,743,660,83,686,25,25,0,141,194,29,194,191,41,187,42,34,23,151,204,29,204,183,83,212,26,26,29,79
2020,"55",11509,3,11506,10429,1077,5120,455,442,13,1836,10356,7,10349,9597,752,5171,523,520,3,2213,504,10,503,496,172,335,93,95,13,151,461,9,463,465,132,428,119,119,3,201
2020,"56",2736,0,2736,2296,440,1334,204,201,3,324,2619,0,2619,2295,324,1479,136,131,5,579,338,29,338,347,94,129,53,53,6,96,280,29,280,274,83,257,57,56,7,122
2021,"01",5940,35,5905,5595,310,1920,414,414,0,1466,3841,0,3841,3470,371,3129,224,211,13,1528,715,31,710,706,129,310,191,191,30,293,409,30,409,362,157,421,95,94,21,247
2021,"02",20885,159,20726,16256,4470,12742,801,744,57,3699,20436,48,20388,17613,2775,12214,680,620,60,5045,682,74,676,645,333,486,113,116,26,156,748,39,743,780,364,636,126,114,57,225
2021,"04",56476,59,56417,48678,7739,40129,1519,1504,15,10459,59881,41,59840,53904,5936,40252,2156,2112,44,14446,1572,49,1568,1450,590,1135,244,244,14,427,1520,42,1525,1383,602,1180,328,328,29,524
2021,"05",3752,20,3732,3475,257,1814,241,241,0,815,3648,24,3624,3486,138,2353,177,171,6,1291,468,39,461,447,132,276,119,119,30,174,376,32,377,379,78,358,87,86,11,226
2021,"06",95270,1402,93868,85506,8362,33619,3509,3093,416,14915,77661,103,77558,70397,7161,41528,2905,2736,169,18719,3028,363,3049,2860,791,1234,381,381,173,726,2466,74,2478,2331,659,1567,423,402,79,820
2021,"08",13588,177,13411,12783,628,5216,406,374,32,2426,12450,57,12393,11430,963,5976,609,536,73,2344,899,94,893,851,178,539,151,151,28,284,812,54,812,789,263,522,152,139,71,272
2021,"09",2515,107,2408,2176,232,777,50,35,15,362,1906,0,1906,1658,248,822,68,68,0,352,406,83,398,408,101,187,35,23,25,121,363,31,363,338,125,230,53,53,31,100
2021,"10",692,14,678,634,44,229,237,194,43,187,680,61,619,597,22,412,95,88,7,242,203,22,206,197,38,91,117,102,61,75,196,80,176,172,23,113,53,51,12,82
2021,"11",423,9,414,359,55,152,0,0,0,129,318,0,318,298,20,360,304,304,0,119,173,14,174,168,78,90,33,33,33,72,98,33,98,98,29,171,282,282,33,76
2021,"12",14068,266,13802,12852,950,5770,474,461,13,3598,9924,25,9899,9163,736,6840,500,471,29,3226,1273,123,1247,1222,220,581,160,158,12,459,665,28,668,678,220,849,151,144,30,384
2021,"13",9751,326,9425,8954,471,2766,231,207,24,1088,6191,0,6191,5783,408,4423,304,286,18,1161,912,164,900,908,177,468,109,107,28,195,615,34,615,622,172,625,102,97,27,254
2021,"15",1160,384,776,755,21,457,75,75,0,158,1064,59,1005,963,42,603,21,21,0,169,231,167,219,217,28,136,61,61,28,79,239,58,234,236,40,197,30,30,28,77
2021,"16",6080,22,6058,5451,607,2224,182,182,0,925,4644,10,4634,4338,296,2772,241,137,104,889,566,36,566,576,188,307,68,68,30,151,481,17,482,471,124,388,99,59,83,170
2021,"17",12537,233,12304,11418,886,3422,335,308,27,1244,9222,29,9193,8469,724,4276,152,146,6,1985,1042,224,1017,962,197,434,119,119,35,220,821,49,819,761,179,556,72,71,9,325
2021,"18",3028,13,3015,2734,281,1228,194,179,15,456,2606,0,2606,2506,100,1223,180,179,1,686,344,20,346,283,125,218,79,78,19,127,365,29,365,351,77,238,170,170,3,157
2021,"19",2502,12,2490,2259,231,1092,104,88,16,309,2059,1,2058,1842,216,1421,88,88,0,426,318,20,315,311,100,162,49,47,20,111,230,3,230,228,83,216,58,58,24,116
2021,"20",5471,56,5415,4994,421,2339,158,145,13,695,4634,4,4630,4233,397,2188,224,208,16,1275,491,46,495,490,113,312,64,63,14,121,396,9,397,389,119,288,72,69,15,187
2021,"21",1722,107,1615,1474,141,1136,54,54,0,313,994,22,972,932,40,1195,79,79,0,353,341,67,324,298,86,232,44,44,29,97,211,32,210,205,32,275,73,73,29,112
2021,"22",6622,90,6532,6251,281,2269,320,313,7,1053,5175,0,5175,4933,242,3077,132,125,7,1507,607,58,612,624,128,350,132,131,16,158,516,32,516,498,116,386,56,55,11,223
2021,"23",1474,3,1471,1320,151,861,100,75,25,415,1764,0,1764,1677,87,776,63,59,4,369,225,8,225,224,64,162,44,37,23,113,215,26,215,210,48,146,30,29,6,79
2021,"24",4643,188,4455,4132,323,1352,295,278,17,874,4037,0,4037,3734,303,1673,194,188,6,1117,632,111,608,573,140,249,107,104,27,178,448,31,448,443,110,338,86,87,26,237
2021,"25",3791,14,3777,3352,425,1577,259,259,0,751,2678,9,2669,2522,147,1823,146,128,18,678,520,22,521,474,136,306,123,123,31,219,369,14,367,345,87,425,66,65,19,180
2021,"26",10475,29,10446,9565,881,5933,282,267,15,2368,10309,0,10309,9516,793,5587,544,471,73,3092,614,37,616,577,171,530,81,79,12,209,572,26,572,548,182,469,119,115,45,210
2021,"27",10143,4,10139,8644,1495,6684,550,511,39,1213,10751,5,10746,9521,1225,6501,649,554,95,2025,555,5,556,550,228,411,107,105,23,128,536,9,536,509,212,444,131,128,42,157
2021,"28",2589,32,2557,2246,311,1693,147,147,0,442,2663,54,2609,2318,291,1972,306,306,0,333,336,28,333,331,136,264,66,66,33,132,361,56,363,361,100,407,137,137,33,119
2021,"29",5400,307,5093,4817,276,1985,247,247,0,1120,4341,55,4286,4040,246,2305,146,146,0,1026,495,217,474,456,165,262,91,91,28,172,454,76,451,413,97,295,50,50,28,183
2021,"30",12234,15,12219,10331,1888,7325,656,552,104,1930,11617,11,11606,10122,1484,8179,489,459,30,2438,549,19,549,577,269,477,108,98,48,195,511,18,514,528,280,388,102,103,33,168
2021,"31",4001,18,3983,3568,415,1641,85,85,0,320,3655,0,3655,3301,354,1745,206,204,2,414,406,17,405,409,98,199,26,26,23,93,303,23,303,293,104,234,81,81,4,102
2021,"32",9872,19,9853,8760,1093,3018,401,353,48,1808,8249,9,8240,7597,643,3955,359,296,63,2366,658,25,650,652,190,332,111,112,54,281,627,13,627,630,144,425,119,90,74,187
2021,"33",572,0,572,553,19,94,17,17,0,176,603,0,603,579,24,139,12,12,0,91,148,28,148,149,23,37,18,18,28,102,189,28,189,186,29,49,14,14,28,56
2021,"34",7752,73,7679,7085,594,2211,165,161,4,615,5121,18,5103,4596,507,2304,121,121,0,884,1063,71,1062,1001,237,411,108,108,7,196,548,29,549,566,150,412,69,69,31,199
2021,"35",37748,91,37657,32915,4742,25293,1142,1097,45,7648,41680,53,41627,37333,4294,25812,1531,1490,41,10854,1033,75,1024,954,488,970,184,181,38,331,1041,56,1042,1093,504,1120,220,219,26,280
2021,"36",21199,69,21130,18937,2193,8973,1046,1012,34,2695,16149,38,16111,14817,1294,10818,863,780,83,4909,1607,59,1604,1406,556,830,306,289,46,303,1081,34,1080,918,454,888,199,186,64,478
2021,"37",23645,695,22950,21125,1825,12452,1100,1067,33,5599,22665,169,22496,20802,1694,15429,1106,978,128,7443,875,201,827,824,282,682,254,257,27,254,907,129,901,837,273,625,223,188,94,368
2021,"38",7326,109,7217,6274,943,4349,238,233,5,766,7250,2,7248,6602,646,4746,426,426,0,1032,489,88,477,407,265,285,56,54,8,94,494,5,494,498,186,470,112,112,23,151
2021,"39",4603,53,4550,4156,394,2157,277,264,13,913,3409,0,3409,3091,318,2309,204,155,49,1240,523,59,518,489,110,314,86,86,22,185,408,29,408,405,107,342,94,82,62,227
2021,"40",66044,146,65898,61048,4850,29465,2580,2492,88,10594,63582,92,63490,59179,4311,35102,2964,2914,50,13989,1219,79,1228,1257,411,951,241,239,47,400,1301,62,1302,1199,390,1149,249,245,32,461
2021,"41",11271,95,11176,10163,1013,4405,318,279,39,2326,9810,61,9749,8823,926,5342,408,408,0,2229,829,79,829,779,197,398,94,89,32,236,723,75,706,687,213,529,106,106,30,288
2021,"42",4713,0,4713,4248,465,2198,227,227,0,775,4184,7,4177,3625,552,2065,188,177,11,1100,539,27,539,497,178,329,108,108,27,177,513,18,514,513,173,363,102,99,14,221
2021,"44",832,19,813,769,44,429,37,30,7,225,1279,0,1279,1181,98,395,46,46,0,239,324,32,310,299,41,134,49,47,12,109,305,33,305,295,86,147,62,62,33,100
2021,"45",3784,52,3732,3431,301,1767,302,283,19,727,2702,61,2641,2427,214,2103,141,141,0,879,490,50,490,463,117,254,98,99,23,170,353,72,334,322,95,311,65,65,32,191
2021,"46",10551,19,10532,8489,2043,10683,479,473,6,1646,11708,0,11708,10072,1636,10154,650,608,42,2253,537,23,540,515,239,511,95,95,7,176,568,23,568,527,227,525,110,108,41,177
2021,"47",3592,44,3548,3299,249,1589,140,140,0,715,2599,9,2590,2372,218,1935,71,69,2,1129,466,39,471,474,107,234,75,75,31,153,303,19,304,309,92,334,44,44,4,207
2021,"48",43668,578,43090,41051,2039,10942,1996,1809,187,5259,32048,34,32014,29807,2207,16406,1260,1178,82,6337,2320,183,2310,2288,368,880,341,339,107,537,1382,39,1382,1303,406,1125,222,226,56,590
2021,"49",8323,20,8303,7442,861,3502,160,157,3,755,7416,0,7416,6936,480,4405,173,173,0,1267,687,27,685,620,234,356,76,76,4,144,554,29,554,527,132,469,97,97,29,267
2021,"50",327,0,327,316,11,189,22,22,0,104,280,0,280,255,25,180,12,12,0,129,101,23,101,99,16,94,22,22,23,57,114,23,114,109,29,77,12,12,23,50
2021,"51",6468,502,5966,5671,295,1856,406,395,11,1218,6062,156,5906,5584,322,2202,234,213,21,1135,620,153,650,665,134,325,143,140,20,208,561,97,561,543,126,305,83,73,30,233
